"ID","LANGUAGE","ENGLISH","FORM","COMMENTS","SOURCE"
"Heggarty-2005-150-42","Napo","fingernail","shillu","","Orr and Wrisley 1981"
"Heggarty-2005-150-42","Pacaraos","fingernail","shilu","","Adelaar 1982"
"Heggarty-2005-150-42","Pastaza","fingernail","shillu","","Landerman 1973"
"Heggarty-2005-150-42","Pocona","fingernail","siλu","","Heggarty 2005"
"Heggarty-2005-150-42","Puki","fingernail","siλu","","Heggarty 2005"
"Heggarty-2005-150-42","Puno","fingernail","siλu","","Heggarty 2005"
"Heggarty-2005-150-42","Putumayo","fingernail","sillu","","Tandioy et al. 1978"
"Heggarty-2005-150-42","Raimondi","fingernail","shillu",,"Parker and Chávez 1976"
"Heggarty-2005-150-42","SanPedro","fingernail","sillu","","Shimelman 2017"
"Heggarty-2005-150-42","Santiagueno","fingernail","sillu","","Juanatey (fieldwork)"
"Heggarty-2005-150-42","SantoTomas","fingernail","ʃillo","","Santo Tomás 1951"
"Heggarty-2005-150-42","Serena","fingernail","siλu","","Heggarty 2005"
"Heggarty-2005-150-42","Sullkatiti","fingernail","siλu","","Heggarty 2005"
"Heggarty-2005-150-42","Taquile","fingernail","siλu","","Heggarty 2005"
"Heggarty-2005-150-42","Tarma","fingernail","šilu","","Adelaar 1977"
"Heggarty-2005-150-42","Troje","fingernail","sižu","","Heggarty 2005"
"Heggarty-2005-150-42","Tsimu","fingernail","sí:lyo","quechua, aymara","Cerrón-Palomino 2016"
"Heggarty-2005-150-42","Wari","fingernail","shillu",,"Parker and Chávez 1976"
"Heggarty-2005-150-42","Yanac","fingernail","šiλu","","Heggarty 2005"
"Heggarty-2005-150-43","Anonimo","belly (stomach)","vicça","","Valera 1586"
"Heggarty-2005-150-43","Apuri","belly (stomach)","wiksa","","Shimelman 2017"
"Heggarty-2005-150-43","Apurimac","belly (stomach)","wiksa","","Gutiérrez et al. 2007"
"Heggarty-2005-150-43","Arma","belly (stomach)","wiksa","","Gálvez Astorayme 2003"
"Heggarty-2005-150-43","Atalla","belly (stomach)","wiksa","","Heggarty 2005"
"Heggarty-2005-150-43","Ayacucho","belly (stomach)","wiksa","","Soto Ruiz 1976"
"Heggarty-2005-150-43","Bobonaza","belly (stomach)","huicsa","abdomen","Orr and Wrisley 1981"
"Heggarty-2005-150-43","Cacra-Hongos","belly (stomach)","wiksa","","Shimelman 2017"
"Heggarty-2005-150-43","Chachapoyas","belly (stomach)","wiksa","","Taylor 2006"
"Heggarty-2005-150-43","Chacpar","belly (stomach)","pača","","Heggarty 2005"
"Heggarty-2005-150-43","Chetilla","belly (stomach)","paĉa","","Heggarty 2005"
"Heggarty-2005-150-43","Chipaya","belly (stomach)","phuč","","Heggarty 2005"
"Heggarty-2005-150-43","Curva","belly (stomach)","wixsa, wisa","","Heggarty 2005"
"Heggarty-2005-150-43","Cuzco","belly (stomach)","wixsa","","Heggarty 2005"
"Heggarty-2005-150-43","CuzquenoAntiguo","belly (stomach)","vicça","","Holguín 1608"
"Heggarty-2005-150-43","Huallaga","belly (stomach)","pača","","Heggarty 2005"
"Heggarty-2005-150-43","Huanca","belly (stomach)","pata","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-43","Huancane","belly (stomach)","pura.ka","","Heggarty 2005"
"Heggarty-2005-150-43","Huangascar","belly (stomach)","wiksa","","Shimelman 2017"
"Heggarty-2005-150-43","HuarazHuailas","belly (stomach)","pacha",,"Parker and Chávez 1976"
"Heggarty-2005-150-43","Imbabura","belly (stomach)","wiksa","","Gómez 2009"
"Heggarty-2005-150-43","Inkawasi","belly (stomach)","paĉa","","Heggarty 2005"
"Heggarty-2005-150-43","Iruhito","belly (stomach)","tšé:r̂i, tóχsi","tsiri: barriga, toxsi: estomago","Cerrón-Palomino 2016"
"Heggarty-2005-150-43","Jaqaru","belly (stomach)","phuĉa.ka","","Heggarty 2005"
"Heggarty-2005-150-43","Kawki","belly (stomach)","phuĉa.ka","","Heggarty 2005"
"Heggarty-2005-150-43","Lamas","belly (stomach)","wiksa","","Taylor 2006"
"Heggarty-2005-150-43","Laraos","belly (stomach)","wiksa","","Heggarty 2005"
"Heggarty-2005-150-43","Lincha-Tana","belly (stomach)","wiksa","","Shimelman 2017"
"Heggarty-2005-150-43","Maragua","belly (stomach)","wixsa","","Heggarty 2005"
"Heggarty-2005-150-43","Napo","belly (stomach)","huicsa","abdomen","Orr and Wrisley 1981"
"Heggarty-2005-150-43","Pacaraos","belly (stomach)","patra","","Adelaar 1982"
"Heggarty-2005-150-43","Pastaza","belly (stomach)","vicsa","","Landerman 1973"
"Heggarty-2005-150-43","Pocona","belly (stomach)","wisa","","Heggarty 2005"
"Heggarty-2005-150-43","Puki","belly (stomach)","pura.ka","","Heggarty 2005"
"Heggarty-2005-150-43","Puno","belly (stomach)","wiksa","","Heggarty 2005"
"Heggarty-2005-150-43","Putumayo","belly (stomach)","huigsa","","Tandioy et al. 1978"
"Heggarty-2005-150-43","Raimondi","belly (stomach)","pacha",,"Parker and Chávez 1976"
"Heggarty-2005-150-43","SanPedro","belly (stomach)","wiksa","","Shimelman 2017"
"Heggarty-2005-150-43","Santiagueno","belly (stomach)","wiksa","","Juanatey (fieldwork)"
"Heggarty-2005-150-43","SantoTomas","belly (stomach)","vicça","","Santo Tomás 1951"
"Heggarty-2005-150-43","Serena","belly (stomach)","iksa","","Heggarty 2005"
"Heggarty-2005-150-43","Sullkatiti","belly (stomach)","pura.ka","","Heggarty 2005"
"Heggarty-2005-150-43","Taquile","belly (stomach)","wisa","","Heggarty 2005"
"Heggarty-2005-150-43","Tarma","belly (stomach)","paĉa","","Adelaar 1977"
"Heggarty-2005-150-43","Troje","belly (stomach)","wixsa","","Heggarty 2005"
"Heggarty-2005-150-43","Tsimu","belly (stomach)","tší:r̂i, tóχsi","tsiri: barriga, toxsi: estomago","Cerrón-Palomino 2016"
"Heggarty-2005-150-43","Wari","belly (stomach)","pacha",,"Parker and Chávez 1976"
"Heggarty-2005-150-43","Yanac","belly (stomach)","paĉa","","Heggarty 2005"
"Heggarty-2005-150-44","Anonimo","navel","pupu","","Valera 1586"
"Heggarty-2005-150-44","Apuri","navel","pupu","","Shimelman 2017"
"Heggarty-2005-150-44","Apurimac","navel","pupu","","Gutiérrez et al. 2007"
"Heggarty-2005-150-44","Arma","navel","pupu","","Gálvez Astorayme 2003"
"Heggarty-2005-150-44","Atalla","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Ayacucho","navel","pupu","","Soto Ruiz 1976"
"Heggarty-2005-150-44","Bobonaza","navel","pupu","","Orr and Wrisley 1981"
"Heggarty-2005-150-44","Cacra-Hongos","navel","pupu","","Shimelman 2017"
"Heggarty-2005-150-44","Chachapoyas","navel","pupu","","Taylor 2006"
"Heggarty-2005-150-44","Chacpar","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Chetilla","navel","mundžu","","Heggarty 2005"
"Heggarty-2005-150-44","Chipaya","navel","toñi","","Heggarty 2005"
"Heggarty-2005-150-44","Curva","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Cuzco","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","CuzquenoAntiguo","navel","pupu","","Holguín 1608"
"Heggarty-2005-150-44","Huallaga","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Huanca","navel","pupu","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-44","Huancane","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Huangascar","navel","pupu","","Shimelman 2017"
"Heggarty-2005-150-44","HuarazHuailas","navel","pupu",,"Parker and Chávez 1976"
"Heggarty-2005-150-44","Imbabura","navel","pupu","","Gómez 2009"
"Heggarty-2005-150-44","Inkawasi","navel","mundžu","","Heggarty 2005"
"Heggarty-2005-150-44","Iruhito","navel","paeta","","Cerrón-Palomino 2016"
"Heggarty-2005-150-44","Jaqaru","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Kawki","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Lamas","navel","pupu","","Taylor 2006"
"Heggarty-2005-150-44","Laraos","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Lincha-Tana","navel","pupu","","Shimelman 2017"
"Heggarty-2005-150-44","Maragua","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Napo","navel","pupu","","Orr and Wrisley 1981"
"Heggarty-2005-150-44","Pacaraos","navel","pupu","","Adelaar 1982"
"Heggarty-2005-150-44","Pastaza","navel","pupu","","Landerman 1973"
"Heggarty-2005-150-44","Pocona","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Puki","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Puno","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Putumayo","navel","pupu","","Tandioy et al. 1978"
"Heggarty-2005-150-44","Raimondi","navel","pupu",,"Parker and Chávez 1976"
"Heggarty-2005-150-44","SanPedro","navel","pupu","","Shimelman 2017"
"Heggarty-2005-150-44","Santiagueno","navel","pupu","","Juanatey (fieldwork)"
"Heggarty-2005-150-44","SantoTomas","navel","pupunc","","Santo Tomás 1951"
"Heggarty-2005-150-44","Serena","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Sullkatiti","navel","kururu","","Heggarty 2005"
"Heggarty-2005-150-44","Taquile","navel","kululu","","Heggarty 2005"
"Heggarty-2005-150-44","Tarma","navel","pupu","","Adelaar 1977"
"Heggarty-2005-150-44","Troje","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-44","Tsimu","navel","pupúte","quechua","Cerrón-Palomino 2016"
"Heggarty-2005-150-44","Wari","navel","pupu",,"Parker and Chávez 1976"
"Heggarty-2005-150-44","Yanac","navel","pupu","","Heggarty 2005"
"Heggarty-2005-150-45","Anonimo","breast","quinchuy","","Valera 1586"
"Heggarty-2005-150-45","Apuri","breast","chichi","","Shimelman 2017"
"Heggarty-2005-150-45","Apuri","breast","ñuñu","","Shimelman 2017"
"Heggarty-2005-150-45","Apurimac","breast","oqllay","","Gutiérrez et al. 2007"
"Heggarty-2005-150-45","Arma","breast","ñuñu, chichi","","Gálvez Astorayme 2003"
"Heggarty-2005-150-45","Atalla","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Ayacucho","breast","ñuñu","","Soto Ruiz 1976"
"Heggarty-2005-150-45","Bobonaza","breast","chuchu","","Orr and Wrisley 1981"
"Heggarty-2005-150-45","Cacra-Hongos","breast","chichi","","Shimelman 2017"
"Heggarty-2005-150-45","Cacra-Hongos","breast","ñuñu","","Shimelman 2017"
"Heggarty-2005-150-45","Chachapoyas","breast","chuchu,  ñuñu","","Taylor 2006"
"Heggarty-2005-150-45","Chacpar","breast","čuču","","Heggarty 2005"
"Heggarty-2005-150-45","Chetilla","breast","čuču","","Heggarty 2005"
"Heggarty-2005-150-45","Chipaya","breast","ch'añaka, piz","","Heggarty 2005"
"Heggarty-2005-150-45","Curva","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Cuzco","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","CuzquenoAntiguo","breast","quinchuy","","Holguín 1608"
"Heggarty-2005-150-45","Huallaga","breast","čuču, čiči","","Heggarty 2005"
"Heggarty-2005-150-45","Huanca","breast","pata","(materno)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-45","Huanca","breast","ñuñu","(senos)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-45","Huanca","breast","tʃitʃi","(senos)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-45","Huancane","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Huangascar","breast","chichi","","Shimelman 2017"
"Heggarty-2005-150-45","Huangascar","breast","ñuñu","","Shimelman 2017"
"Heggarty-2005-150-45","HuarazHuailas","breast","ñuñu",,"Parker and Chávez 1976"
"Heggarty-2005-150-45","Imbabura","breast","chuchu","","Gómez 2009"
"Heggarty-2005-150-45","Inkawasi","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Iruhito","breast","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-45","Jaqaru","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Kawki","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Lamas","breast","chuchu,  ñuñu","","Taylor 2006"
"Heggarty-2005-150-45","Laraos","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Lincha-Tana","breast","chichi","","Shimelman 2017"
"Heggarty-2005-150-45","Lincha-Tana","breast","ñuñu","","Shimelman 2017"
"Heggarty-2005-150-45","Maragua","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Napo","breast","chuchu","","Orr and Wrisley 1981"
"Heggarty-2005-150-45","Pacaraos","breast","chuchu","","Adelaar 1982"
"Heggarty-2005-150-45","Pastaza","breast","chuchu","(teta)","Landerman 1973"
"Heggarty-2005-150-45","Pocona","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Puki","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Puno","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Putumayo","breast","chuchu","","Tandioy et al. 1978"
"Heggarty-2005-150-45","Raimondi","breast","ñuñu",,"Parker and Chávez 1976"
"Heggarty-2005-150-45","SanPedro","breast","chichi","","Shimelman 2017"
"Heggarty-2005-150-45","SanPedro","breast","ñuñu","","Shimelman 2017"
"Heggarty-2005-150-45","Santiagueno","breast","ñuñu","","Juanatey (fieldwork)"
"Heggarty-2005-150-45","SantoTomas","breast","ñoño","","Santo Tomás 1951"
"Heggarty-2005-150-45","Serena","breast","čuču","","Heggarty 2005"
"Heggarty-2005-150-45","Sullkatiti","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Taquile","breast","ñuñu","","Heggarty 2005"
"Heggarty-2005-150-45","Tarma","breast","čuču","","Adelaar 1977"
"Heggarty-2005-150-45","Troje","breast","čuču","","Heggarty 2005"
"Heggarty-2005-150-45","Tsimu","breast","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-45","Wari","breast","ñuñu",,"Parker and Chávez 1976"
"Heggarty-2005-150-45","Yanac","breast","seno","","Heggarty 2005"
"Heggarty-2005-150-46","Anonimo","heart","ʃonco","","Valera 1586"
"Heggarty-2005-150-46","Apuri","heart","puywan","","Shimelman 2017"
"Heggarty-2005-150-46","Apurimac","heart","sonqo","","Gutiérrez et al. 2007"
"Heggarty-2005-150-46","Arma","heart","sunqu","","Gálvez Astorayme 2003"
"Heggarty-2005-150-46","Atalla","heart","sunġu","","Heggarty 2005"
"Heggarty-2005-150-46","Ayacucho","heart","sonqo","","Soto Ruiz 1976"
"Heggarty-2005-150-46","Bobonaza","heart","shungu","","Orr and Wrisley 1981"
"Heggarty-2005-150-46","Cacra-Hongos","heart","puywan","","Shimelman 2017"
"Heggarty-2005-150-46","Cacra-Hongos","heart","shunqu","","Shimelman 2017"
"Heggarty-2005-150-46","Chachapoyas","heart","shunku","","Taylor 2006"
"Heggarty-2005-150-46","Chacpar","heart","šunγu","","Heggarty 2005"
"Heggarty-2005-150-46","Chetilla","heart","corazón","","Heggarty 2005"
"Heggarty-2005-150-46","Chipaya","heart","tuzi","","Heggarty 2005"
"Heggarty-2005-150-46","Curva","heart","sunqu","","Heggarty 2005"
"Heggarty-2005-150-46","Cuzco","heart","sunqu","","Heggarty 2005"
"Heggarty-2005-150-46","CuzquenoAntiguo","heart","sonco","","Holguín 1608"
"Heggarty-2005-150-46","Huallaga","heart","šunqu","","Heggarty 2005"
"Heggarty-2005-150-46","Huanca","heart","ŝunʔu","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-46","Huanca","heart","puywan","(de animal grande)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-46","Huancane","heart","λuqu","","Heggarty 2005"
"Heggarty-2005-150-46","Huangascar","heart","puywan","","Shimelman 2017"
"Heggarty-2005-150-46","Huangascar","heart","shunqu","","Shimelman 2017"
"Heggarty-2005-150-46","HuarazHuailas","heart","shonqu",,"Parker and Chávez 1976"
"Heggarty-2005-150-46","Imbabura","heart","shungu","","Gómez 2009"
"Heggarty-2005-150-46","Inkawasi","heart","corazón","","Heggarty 2005"
"Heggarty-2005-150-46","Iruhito","heart","túsʰi","","Cerrón-Palomino 2016"
"Heggarty-2005-150-46","Jaqaru","heart","kurasunha","","Heggarty 2005"
"Heggarty-2005-150-46","Kawki","heart","kurasunha","","Heggarty 2005"
"Heggarty-2005-150-46","Lamas","heart","shunku","","Taylor 2006"
"Heggarty-2005-150-46","Laraos","heart","sunqu","","Heggarty 2005"
"Heggarty-2005-150-46","Lincha-Tana","heart","puywan","","Shimelman 2017"
"Heggarty-2005-150-46","Lincha-Tana","heart","shunqu","","Shimelman 2017"
"Heggarty-2005-150-46","Maragua","heart","sunqu","","Heggarty 2005"
"Heggarty-2005-150-46","Napo","heart","shungu","","Orr and Wrisley 1981"
"Heggarty-2005-150-46","Pacaraos","heart","shunqu","","Adelaar 1982"
"Heggarty-2005-150-46","Pastaza","heart","curasun","español","Landerman 1973"
"Heggarty-2005-150-46","Pocona","heart","sunγu","","Heggarty 2005"
"Heggarty-2005-150-46","Puki","heart","λuqu","","Heggarty 2005"
"Heggarty-2005-150-46","Puno","heart","sunqu","","Heggarty 2005"
"Heggarty-2005-150-46","Putumayo","heart","sungu","","Tandioy et al. 1978"
"Heggarty-2005-150-46","Raimondi","heart","shonqu",,"Parker and Chávez 1976"
"Heggarty-2005-150-46","SanPedro","heart","puywan","","Shimelman 2017"
"Heggarty-2005-150-46","SanPedro","heart","shunqu","","Shimelman 2017"
"Heggarty-2005-150-46","Santiagueno","heart","sonqo","","Juanatey (fieldwork)"
"Heggarty-2005-150-46","SantoTomas","heart","ʃongo","","Santo Tomás 1951"
"Heggarty-2005-150-46","Serena","heart","šungu","","Heggarty 2005"
"Heggarty-2005-150-46","Sullkatiti","heart","λuqu","","Heggarty 2005"
"Heggarty-2005-150-46","Taquile","heart","sunqu","","Heggarty 2005"
"Heggarty-2005-150-46","Tarma","heart","šun̊xu","","Adelaar 1977"
"Heggarty-2005-150-46","Troje","heart","šungu","","Heggarty 2005"
"Heggarty-2005-150-46","Tsimu","heart","tšúr̂shi","","Cerrón-Palomino 2016"
"Heggarty-2005-150-46","Wari","heart","shonqu",,"Parker and Chávez 1976"
"Heggarty-2005-150-46","Yanac","heart","šunqu","","Heggarty 2005"
"Heggarty-2005-150-47","Anonimo","dog","allco","","Valera 1586"
"Heggarty-2005-150-47","Apuri","dog","allqu","","Shimelman 2017"
"Heggarty-2005-150-47","Apuri","dog","pichi","cachorro","Shimelman 2017"
"Heggarty-2005-150-47","Apurimac","dog","allqo, alqo","","Gutiérrez et al. 2007"
"Heggarty-2005-150-47","Arma","dog","allqu","","Gálvez Astorayme 2003"
"Heggarty-2005-150-47","Atalla","dog","aλχu","","Heggarty 2005"
"Heggarty-2005-150-47","Ayacucho","dog","allqo","","Soto Ruiz 1976"
"Heggarty-2005-150-47","Bobonaza","dog","allcu","","Orr and Wrisley 1981"
"Heggarty-2005-150-47","Cacra-Hongos","dog","allqu","","Shimelman 2017"
"Heggarty-2005-150-47","Cacra-Hongos","dog","pichi","","Shimelman 2017"
"Heggarty-2005-150-47","Chachapoyas","dog","allku","","Taylor 2006"
"Heggarty-2005-150-47","Chacpar","dog","aλγu","","Heggarty 2005"
"Heggarty-2005-150-47","Chetilla","dog","ač(ə)γu","","Heggarty 2005"
"Heggarty-2005-150-47","Chipaya","dog","paqwu","","Heggarty 2005"
"Heggarty-2005-150-47","Curva","dog","alqu","","Heggarty 2005"
"Heggarty-2005-150-47","Cuzco","dog","alqu","","Heggarty 2005"
"Heggarty-2005-150-47","CuzquenoAntiguo","dog","allco","","Holguín 1608"
"Heggarty-2005-150-47","Huallaga","dog","aλqu","","Heggarty 2005"
"Heggarty-2005-150-47","Huanca","dog","allʔu","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-47","Huanca","dog","aʃuti","(pequeño)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-47","Huanca","dog","pitʃi","(faldero)","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-47","Huancane","dog","anuqara","","Heggarty 2005"
"Heggarty-2005-150-47","Huangascar","dog","allqu","","Shimelman 2017"
"Heggarty-2005-150-47","Huangascar","dog","pichi","","Shimelman 2017"
"Heggarty-2005-150-47","HuarazHuailas","dog","allqu",,"Parker and Chávez 1976"
"Heggarty-2005-150-47","Imbabura","dog","allku","","Gómez 2009"
"Heggarty-2005-150-47","Inkawasi","dog","až(ə)γu","","Heggarty 2005"
"Heggarty-2005-150-47","Iruhito","dog","ts’á:t-kátni","","Cerrón-Palomino 2016"
"Heggarty-2005-150-47","Jaqaru","dog","haλ(a)q'u","","Heggarty 2005"
"Heggarty-2005-150-47","Kawki","dog","ašara","","Heggarty 2005"
"Heggarty-2005-150-47","Lamas","dog","allku","","Taylor 2006"
"Heggarty-2005-150-47","Laraos","dog","alqu","","Heggarty 2005"
"Heggarty-2005-150-47","Lincha-Tana","dog","allqu","","Shimelman 2017"
"Heggarty-2005-150-47","Lincha-Tana","dog","pichi","tb cachorro","Shimelman 2017"
"Heggarty-2005-150-47","Maragua","dog","alqu","","Heggarty 2005"
"Heggarty-2005-150-47","Napo","dog","allcu","","Orr and Wrisley 1981"
"Heggarty-2005-150-47","Pacaraos","dog","alqu","","Adelaar 1982"
"Heggarty-2005-150-47","Pastaza","dog","allcu","","Landerman 1973"
"Heggarty-2005-150-47","Pocona","dog","alγu","","Heggarty 2005"
"Heggarty-2005-150-47","Puki","dog","anu","","Heggarty 2005"
"Heggarty-2005-150-47","Puno","dog","alqu","","Heggarty 2005"
"Heggarty-2005-150-47","Putumayo","dog","alcu","","Tandioy et al. 1978"
"Heggarty-2005-150-47","Raimondi","dog","allqu",,"Parker and Chávez 1976"
"Heggarty-2005-150-47","SanPedro","dog","allqu","","Shimelman 2017"
"Heggarty-2005-150-47","SanPedro","dog","pichi","","Shimelman 2017"
"Heggarty-2005-150-47","Santiagueno","dog","allqo","","Juanatey (fieldwork)"
"Heggarty-2005-150-47","SantoTomas","dog","allqu","","Santo Tomás 1951"
"Heggarty-2005-150-47","Serena","dog","aλku","","Heggarty 2005"
"Heggarty-2005-150-47","Sullkatiti","dog","anu","","Heggarty 2005"
"Heggarty-2005-150-47","Taquile","dog","alqu","","Heggarty 2005"
"Heggarty-2005-150-47","Tarma","dog","alxu","","Adelaar 1977"
"Heggarty-2005-150-47","Troje","dog","ažku","","Heggarty 2005"
"Heggarty-2005-150-47","Tsimu","dog","ts’á:ta, pá:ko","","Cerrón-Palomino 2016"
"Heggarty-2005-150-47","Wari","dog","allqu",,"Parker and Chávez 1976"
"Heggarty-2005-150-47","Yanac","dog","aλqu","","Heggarty 2005"
"Heggarty-2005-150-48","Anonimo","fox","atoc","zorra","Valera 1586"
"Heggarty-2005-150-48","Apuri","fox","atuq","","Shimelman 2017"
"Heggarty-2005-150-48","Apurimac","fox","atoq","","Gutiérrez et al. 2007"
"Heggarty-2005-150-48","Arma","fox","atuq","","Gálvez Astorayme 2003"
"Heggarty-2005-150-48","Atalla","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Ayacucho","fox","atoq","","Soto Ruiz 1976"
"Heggarty-2005-150-48","Bobonaza","fox","","","Orr and Wrisley 1981"
"Heggarty-2005-150-48","Cacra-Hongos","fox","atuq","","Shimelman 2017"
"Heggarty-2005-150-48","Chachapoyas","fox","atuk","","Taylor 2006"
"Heggarty-2005-150-48","Chacpar","fox","atuq","","Heggarty 2005"
"Heggarty-2005-150-48","Chetilla","fox","surru","","Heggarty 2005"
"Heggarty-2005-150-48","Chipaya","fox","qiti","","Heggarty 2005"
"Heggarty-2005-150-48","Curva","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Cuzco","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","CuzquenoAntiguo","fox","atok","","Holguín 1608"
"Heggarty-2005-150-48","Huallaga","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Huanca","fox","atuʔ","","Cerrón-Palomino et al. 2018"
"Heggarty-2005-150-48","Huancane","fox","qamaqi","","Heggarty 2005"
"Heggarty-2005-150-48","Huangascar","fox","atuq","","Shimelman 2017"
"Heggarty-2005-150-48","HuarazHuailas","fox","atoq",,"Parker and Chávez 1976"
"Heggarty-2005-150-48","Imbabura","fox","añas","","Gómez 2009"
"Heggarty-2005-150-48","Inkawasi","fox","zorro","","Heggarty 2005"
"Heggarty-2005-150-48","Iruhito","fox","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-48","Jaqaru","fox","atuqu","","Heggarty 2005"
"Heggarty-2005-150-48","Kawki","fox","atuqu","","Heggarty 2005"
"Heggarty-2005-150-48","Lamas","fox","atuk","","Taylor 2006"
"Heggarty-2005-150-48","Laraos","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Lincha-Tana","fox","atuq","","Shimelman 2017"
"Heggarty-2005-150-48","Maragua","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Napo","fox","","","Orr and Wrisley 1981"
"Heggarty-2005-150-48","Pacaraos","fox","achuq","","Adelaar 1982"
"Heggarty-2005-150-48","Pastaza","fox","suru","","Landerman 1973"
"Heggarty-2005-150-48","Pocona","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Puki","fox","qamaqi","","Heggarty 2005"
"Heggarty-2005-150-48","Puno","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Putumayo","fox","","","Tandioy et al. 1978"
"Heggarty-2005-150-48","Raimondi","fox","atoq",,"Parker and Chávez 1976"
"Heggarty-2005-150-48","SanPedro","fox","atuq","","Shimelman 2017"
"Heggarty-2005-150-48","Santiagueno","fox","atoq","","Juanatey (fieldwork)"
"Heggarty-2005-150-48","SantoTomas","fox","atoc","","Santo Tomás 1951"
"Heggarty-2005-150-48","Serena","fox","sača aλku","","Heggarty 2005"
"Heggarty-2005-150-48","Sullkatiti","fox","qamaqi","","Heggarty 2005"
"Heggarty-2005-150-48","Taquile","fox","atuχ","","Heggarty 2005"
"Heggarty-2005-150-48","Tarma","fox","atux","","Adelaar 1977"
"Heggarty-2005-150-48","Troje","fox","atux","","Heggarty 2005"
"Heggarty-2005-150-48","Tsimu","fox","","","Cerrón-Palomino 2016"
"Heggarty-2005-150-48","Wari","fox","atoq",,"Parker and Chávez 1976"
"Heggarty-2005-150-48","Yanac","fox","atuq","","Heggarty 2005"
"Heggarty-2005-150-49","Anonimo","mouse","hucucha","","Valera 1586"
"Heggarty-2005-150-49","Apuri","mouse","ukucha","","Shimelman 2017"
"Heggarty-2005-150-49","Apurimac","mouse","hukucha, qukucha, ukucha","","Gutiérrez et al. 2007"
"Heggarty-2005-150-49","Arma","mouse","ukucha","","Gálvez Astorayme 2003"
"Heggarty-2005-150-49","Atalla","mouse","uku.ča","","Heggarty 2005"
"Heggarty-2005-150-49","Ayacucho","mouse","ukucha","","Soto Ruiz 1976"
"Heggarty-2005-150-49","Bobonaza","mouse","ucucha","","Orr and Wrisley 1981"
"Heggarty-2005-150-49","Cacra-Hongos","mouse","ukucha","","Shimelman 2017"
"Heggarty-2005-150-49","Chachapoyas","mouse","ucha","","Taylor 2006"
"Heggarty-2005-150-49","Chacpar","mouse","uku.š","","Heggarty 2005"
"Heggarty-2005-150-49","Chetilla","mouse","uku.ča","","Heggarty 2005"
"Heggarty-2005-150-49","Chipaya","mouse","ačuku, ačiku","","Heggarty 2005"
"Heggarty-2005-150-49","Curva","mouse","huk'u.ča","","Heggarty 2005"
